,Panel,Product,Likes,Likes_new,Sentiment,Dislikes,Dislikes_new,SentimentDislike
319,MGA,V476,That this is a smooth cigarette. Tobacco flavor is also good and will ask them to try this blend once.,"['smooth', 'cigarette', 'tobacco', 'flavor', 'also', 'good', 'ask', 'try', 'blend']",0.9947738,Tobacco quantity should be increased.,"['tobacco', 'quantity', 'should', 'increase']",0.0077238097
320,MGA,B845,That this is a good blend and is smooth to smoke.,"['good', 'blend', 'smooth', 'smoke']",0.9974534,Will not make any changes. It is smooth and good.,"['not', 'make', 'change', 'smooth', 'good']",0.9536011
321,MGA,D782,This is a very good blend. It is light and good.,"['very', 'good', 'blend', 'light', 'good']",0.99624556,This is a very good product. No need to make any changes in this product. It is good.,"['very', 'good', 'product', 'no', 'need', 'make', 'change', 'product', 'good']",0.9799069
322,MGA,K817,This blend is good and better than the first blend. ,"['blend', 'good', 'well', 'first', 'blend']",0.9971296,Will not make any changes. This blend is good and will continue smoking it only.,"['not', 'make', 'change', 'blend', 'good', 'continue', 'smoking']",0.97620595
323,MGA,D782,This is also a good cigarette/ No.,"['also', 'good', 'cigarette', 'no']",0.98603266,I will make it light.,"['make', 'light']",0.5702682
324,MGA,T295,This is a good blend and smooth/ That’s it/ no but flavor should be changed. ,"['good', 'blend', 'smooth', 'no', 'but', 'flavor', 'should', 'change']",0.8467579,Flavor should be changed/ No.,"['flavor', 'should', 'change', 'no']",0.22320338
325,MGA,D782,Will say that this is a good cigarette and smooth to smoke. Will ask my friends also to smoke it.,"['say', 'good', 'cigarette', 'smooth', 'smoke', 'ask', 'friend', 'also', 'smoke']",0.99020785,I will not change anything because it is a good blend. ,"['not', 'change', 'anything', 'good', 'blend']",0.9546132
326,MGA,B845,cigarette is strong but good. After taste is more. ,"['cigarette', 'strong', 'but', 'good', 'after', 'taste']",0.6082568,I will change the flavor. It is hard and hurts in the throat.,"['change', 'flavor', 'hard', 'hurt', 'throat']",0.16792257
327,MGA,B845,Will say that this cigarette is better and different and smoother than other cigarettes. I liked it very much.,"['say', 'cigarette', 'well', 'different', 'smoother', 'cigarette', 'like', 'very', 'much']",0.8181271,I will not change anything because it is a good blend. ,"['not', 'change', 'anything', 'good', 'blend']",0.9546132
328,Marlts,T295,Taste and smoke is good. There are no issues in smoking it.,"['taste', 'smoke', 'good', 'no', 'issue', 'smoking']",0.98444414,No need to make any changes. Smoke is good. Taste is good.,"['no', 'need', 'make', 'change', 'smoke', 'good', 'taste', 'good']",0.9958431
329,Marlts,D782,Will say that this is a good and new cigarette and will ask them to try it once.,"['say', 'good', 'new', 'cigarette', 'ask', 'try']",0.997008,No need to make any changes. It is good.,"['no', 'need', 'make', 'change', 'good']",0.9868096
330,MGA,B845,That this is a good product and should try it once.,"['good', 'product', 'should', 'try']",0.7859462,No need to make any changes. It is good.,"['no', 'need', 'make', 'change', 'good']",0.9868096
331,Marlts,K817,This cigarette is good to smoke.,"['cigarette', 'good', 'smoke']",0.9820347,No/ Good. ,"['no', 'good']",0.99228376
332,MGA,V476,I will ask them to try this blend once/ Because it is a hard cigarette/ I liked it very much/ I liked the flavor.,"['ask', 'try', 'blend', 'hard', 'cigarette', 'like', 'very', 'much', 'like', 'flavor']",0.2261667,It should be made smooth/ It was hard. So it should be made smooth.,"['should', 'make', 'smooth', 'hard', 'should', 'make', 'smooth']",0.004150613
333,Marlts,K817,Inaudible.,['inaudible'],0.3233734,Filter is good and cigarette is smooth. No need to make any changes.,"['filter', 'good', 'cigarette', 'smooth', 'no', 'need', 'make', 'change']",0.9822453
334,Marlts,D782,cigarette taste is light and has less quantity of tobacco.,"['cigarette', 'taste', 'light', 'less', 'quantity', 'tobacco']",0.014151368,cigarette is very light. Tobacco content should be increased/  Yes. It should be strong. ,"['cigarette', 'very', 'light', 'tobacco', 'content', 'should', 'increase', 'yes', 'should', 'strong']",0.0003340056
335,Marlts,B845,cigarette is very light. There is no taste in it.,"['cigarette', 'very', 'light', 'no', 'taste']",0.9374284,cigarette should be strong and flavor should be improved. ,"['cigarette', 'should', 'strong', 'flavor', 'should', 'improve']",0.0021378512
336,Marlts,B845,If my friends smoke some other blend. I will ask them to stop smoking their blend and start smoking this . It has awesome taste.,"['friend', 'smoke', 'blend', 'ask', 'stop', 'smoking', 'blend', 'start', 'smoking', 'awesome', 'taste']",0.970293,No need to make any changes. I am saying this blend is better than other blends.,"['no', 'need', 'make', 'change', 'say', 'blend', 'well', 'blend']",0.997869
337,Marlts,B845,This is a very smooth blend and has big filter. I enjoyed smoking it.,"['very', 'smooth', 'blend', 'big', 'filter', 'enjoy', 'smoking']",0.8906233,Filter is very big and cigarette is small. It is difficult to inhale also. ,"['filter', 'very', 'big', 'cigarette', 'small', 'difficult', 'inhale', 'also']",0.03341347
338,Marlts,D782,This is a hard blend but it is good.,"['hard', 'blend', 'but', 'good']",0.82548636,Blend is hard but it is good/ No.,"['blend', 'hard', 'but', 'good', 'no']",0.95323694
339,MGA,K817,This product is very smooth and easy to smoke. Smoke is also less.,"['product', 'very', 'smooth', 'easy', 'smoke', 'smoke', 'also', 'less']",0.57649624,Will not make any changes.,"['not', 'make', 'change']",0.44721955
340,Marlts,G647,It is a very good blend. Taste is good and doesn’t hurt in the throat.,"['very', 'good', 'blend', 'taste', 'good', 'not', 'hurt', 'throat']",0.9851885,No.,['no'],0.9409806
341,MGA,T295,This cigarette was good to smoke and doesn’t hurt in the throat. Will tell my friends about it.,"['cigarette', 'good', 'smoke', 'not', 'hurt', 'throat', 'tell', 'friend']",0.94438815,I liked the smoke because it doesn’t hurt in the throat/ They should increase the strongness of the cigarette.,"['like', 'smoke', 'not', 'hurt', 'throat', 'should', 'increase', 'strongness', 'cigarette']",0.0036398305
342,Marlts,V476,cigarette is light and easy to smoke.,"['cigarette', 'light', 'easy', 'smoke']",0.9386765,No. it should be same.,"['no', 'should']",0.70833004
343,Marlts,K817,This is a new blend and you will know its taste when you smoke it/ Eighty percent tobacco is good. Only twenty percent should be added.,"['new', 'blend', 'know', 'taste', 'smoke', 'eighty', 'percent', 'tobacco', 'good', 'twenty', 'percent', 'should', 'add']",0.2347247,Twenty percent of tobacco's quality should be changed. Eighty percent is good.,"['twenty', 'percent', 'tobacco', 'quality', 'should', 'change', 'eighty', 'percent', 'good']",0.3528329
344,MGA,B845,That this is a good blend/ it has perfect taste and goes smoothly through the throat. I liked smoking it.,"['good', 'blend', 'perfect', 'taste', 'go', 'smoothly', 'throat', 'like', 'smoking']",0.8991904,no.,['no'],0.9409806
345,Marlts,G647,Blend is good and goes smoothly. It doesn’t hurt in the throat.,"['blend', 'good', 'go', 'smoothly', 'not', 'hurt', 'throat']",0.98309946,No but only something should be added to coolness.,"['no', 'but', 'something', 'should', 'add', 'coolness']",0.042787418
346,MGA,T295,It is a light cigarette and there is no taste in it.,"['light', 'cigarette', 'no', 'taste']",0.94702446,Tobacco quantity should be increased and flavor should be reduced.,"['tobacco', 'quantity', 'should', 'increase', 'flavor', 'should', 'reduce']",0.00027773395
347,Marlts,G647,That the cigarette is good and is soft.,"['cigarette', 'good', 'soft']",0.9849887,Will not make any changes.,"['not', 'make', 'change']",0.44721955
348,Marlts,T295,"This is a good cigarette. But when you inhale the smoke, it is hard and hurts your throat. But everything else is good. Smoke is perfect.","['good', 'cigarette', 'but', 'inhale', 'smoke', 'hard', 'hurt', 'throat', 'but', 'everything', 'else', 'good', 'smoke', 'perfect']",0.98842305,"cigarette is good but when you take the puff, it is tasteless. So it should be changed and even tobacco content should be reduced.","['cigarette', 'good', 'but', 'take', 'puff', 'tasteless', 'should', 'change', 'even', 'tobacco', 'content', 'should', 'reduce']",0.00026917487
349,Marlts,V476,This is a very light cigarette. It should be strong. ,"['very', 'light', 'cigarette', 'should', 'strong']",0.017119408,It should be slightly strong and some taste should be added to it.,"['should', 'slightly', 'strong', 'taste', 'should', 'add']",0.00042294528
350,MGA,B845,cigarette is good and is smooth to smoke. It doesn’t hurt in the throat.,"['cigarette', 'good', 'smooth', 'smoke', 'not', 'hurt', 'throat']",0.966339,No. it is good.,"['no', 'good']",0.99228376
351,Marlts,V476,Will say that this is a new cigarette and has good flavor.,"['say', 'new', 'cigarette', 'good', 'flavor']",0.98900956,No need to make any changes. Everything is good.,"['no', 'need', 'make', 'change', 'everything', 'good']",0.9902574
352,MGA,V476,cigarette is very good and doesn’t hurt in the throat and is very smooth also.,"['cigarette', 'very', 'good', 'not', 'hurt', 'throat', 'very', 'smooth', 'also']",0.82771343,No.,['no'],0.9409806
353,Marlts,T295,cigarette is smooth and doesn’t give proper kick. I mean it is not hard.,"['cigarette', 'smooth', 'not', 'give', 'proper', 'kick', 'mean', 'not', 'hard']",0.023102906,cigarette is smooth and good. No need to make any changes.,"['cigarette', 'smooth', 'good', 'no', 'need', 'make', 'change']",0.99093914
354,MGA,V476,This is a new product but flavor is good. ,"['new', 'product', 'but', 'flavor', 'good']",0.887901,I prefer smoking very light cigarette i.e. marlboro light cigarette. This is very different from my blend.,"['prefer', 'smoking', 'very', 'light', 'cigarette', 'ie', 'Marlboro', 'light', 'cigarette', 'very', 'different', 'blend']",0.97360533
355,MGA,D782,That this is a very strong cigarette. It gives strong kick and is stronger than the first one. I didn’t like it.,"['very', 'strong', 'cigarette', 'give', 'strong', 'kick', 'strong', 'first', 'one', 'not', 'like']",0.0022969304,cigarette should be made light. It is different.,"['cigarette', 'should', 'make', 'light', 'different']",0.16099818
356,MGA,K817,cigarette is good and doesn’t hurt in the throat.  Even the taste is good.,"['cigarette', 'good', 'not', 'hurt', 'throat', 'even', 'taste', 'good']",0.9860573,No.,['no'],0.9409806
357,Marlts,T295,It is good and will share with all friends/ Taste is good/ No.,"['good', 'share', 'friend', 'taste', 'good', 'no']",0.99902964,No.,['no'],0.9409806
358,MGA,B845,This is a good cigarette. You can smoke this blend if my blend is not available.,"['good', 'cigarette', 'smoke', 'blend', 'blend', 'not', 'available']",0.9959694,No.,['no'],0.9409806
359,MGA,K817,Product is good and easy to smoke also.,"['product', 'good', 'easy', 'smoke', 'also']",0.9834441,Yes. Tobacco quantity should be reduced because it hurts in the throat.,"['yes', 'tobacco', 'quantity', 'should', 'reduce', 'hurt', 'throat']",0.00317747
360,Marlts,D782,I didn’t like this cigarette. Tobacco content is more.,"['not', 'like', 'cigarette', 'tobacco', 'content']",0.042725023,Tobacco content should be reduced.,"['tobacco', 'content', 'should', 'reduce']",0.0015430865
361,Marlts,V476,It is a good cigarette and tastes like menthol flavor.,"['good', 'cigarette', 'taste', 'like', 'menthol', 'flavor']",0.5641522,No.,['no'],0.9409806
362,MGA,D782,cigarette is hard. It would be good if tobacco content is reduced.,"['cigarette', 'hard', 'would', 'good', 'tobacco', 'content', 'reduce']",0.0031077066,Will make the cigarette light and reduce tobacco quantity. So that it doesn’t hurt in the throat.,"['make', 'cigarette', 'light', 'reduce', 'tobacco', 'quantity', 'not', 'hurt', 'throat']",0.011363766
363,MGA,B845,cigarette is smooth and easy to smoke. It doesn’t hurt in the throat.,"['cigarette', 'smooth', 'easy', 'smoke', 'not', 'hurt', 'throat']",0.9534805,No need to make any changes. It should be same.,"['no', 'need', 'make', 'change', 'should']",0.6077337
364,Marlts,G647,This is a very good cigarette and has good taste.,"['very', 'good', 'cigarette', 'good', 'taste']",0.99198896,No.,['no'],0.9409806
365,MGA,D782,That this is a good product and is smooth. Tobacco quantity is perfect.,"['good', 'product', 'smooth', 'tobacco', 'quantity', 'perfect']",0.974034,No need to make any changes. Overall product is good.,"['no', 'need', 'make', 'change', 'overall', 'product', 'good']",0.99260944
366,Marlts,G647,This blend is smooth to smoke. Even tobacco quantity is perfect.,"['blend', 'smooth', 'smoke', 'even', 'tobacco', 'quantity', 'perfect']",0.99416864,Tobacco content is less. It should be increased and it hurts while inhaling the smoke. That should not be there.,"['tobacco', 'content', 'less', 'should', 'increase', 'hurt', 'inhale', 'smoke', 'should', 'not']",0.00042510865
367,MGA,T295,will say that this is a good blend and will ask them to try it.,"['say', 'good', 'blend', 'ask', 'try']",0.9986419,cigarette hurts in the throat. So the filter should be changed.,"['cigarette', 'hurt', 'throat', 'filter', 'should', 'change']",0.08674854
368,MGA,T295,cigarette is OK. It should be more smooth.,"['cigarette', 'ok', 'should', 'smooth']",0.23600787,cigarette should be soft to smoke.,"['cigarette', 'should', 'soft', 'smoke']",0.29113895
369,MGA,K817,It is good after smoking and doesn’t hurt in the story.,"['good', 'after', 'smoking', 'not', 'hurt', 'story']",0.9183169,cigarette tastes very good while smoking. No need to make any changes.,"['cigarette', 'taste', 'very', 'good', 'smoking', 'no', 'need', 'make', 'change']",0.9448114
370,MGA,G647,That this is a good cigarette and better than other cigarettes. It is a very good product.,"['good', 'cigarette', 'well', 'cigarette', 'very', 'good', 'product']",0.99247545,No need to make any changes. It is a very good blend.,"['no', 'need', 'make', 'change', 'very', 'good', 'blend']",0.99433774
